DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,Label
111.747,19.27,53.897,175.054,1.84,64.73,324.087,2.512,1.204,1
111.884,10.426,71.229,82.608,2.039,16.446,164.069,1.11,1.218,0
112.406,126.113,65.245,43.802,1.542,43.802,92.103,3.436,-0.28,0
112.406,77.177,46.63,0.59,1.636,0.59,60.06,1.322,-1.398,0
119.733,49.741,92.123,7.537,2.811,7.537,93.714,1.207,-1.384,0
76.305,40.079,58.004,106.182,1.121,26.754,439.274,0.702,0.058,0
96.883,39.296,62.199,29.152,2.784,29.152,61.059,0.864,1.37,0
112.406,72.739,63.45,3.237,2.309,3.237,67.579,1.682,-1.387,0
112.406,98.268,67.295,1.757,2.295,1.757,79.537,2.3,-1.314,0
157.412,16.295,101.768,28.939,3.474,28.939,55.599,0.907,-0.791,1
120.433,41.545,84.144,185.381,1.317,16.808,351.635,0.342,0.92,1
103.803,68.272,68.356,75.307,2.37,1.736,186.077,0.835,1.302,1
316.102,65.703,260.767,2.752,3.689,2.752,143.53,1.007,-1.414,0
115.711,36.442,84.729,86.979,1.963,52.716,199.105,1.963,1.414,1
200.969,16.508,125.677,106.871,2.473,21.841,243.592,0.596,1.3,0
85.421,9.747,63.287,38.361,2.669,38.361,67.263,2.068,1.354,0
151.612,74.718,71.349,39.41,3.248,0.278,95.421,1.588,1.363,0
234.923,124.011,139.185,3.207,3.061,3.207,140.313,1.771,-1.358,0
161.691,59.434,111.425,0.437,3.356,0.437,92.762,1.412,-1.398,0
331.087,81.574,213.667,23.21,4.175,23.21,84.578,2.382,-0.685,0
139.272,43.953,101.463,288.895,1.077,20.258,587.448,0.259,0.687,1
71.657,99.005,57.524,27.827,1.922,27.827,79.525,2.952,-0.832,0
95.428,7.791,70.501,28.927,3.003,28.927,67.503,1.05,1.367,0
88.536,6.035,56.03,33.005,2.752,4.499,91.441,1.03,1.285,0
89.926,8.072,63.766,34.905,2.314,0.925,99.116,0.945,0.269,0
156.524,79.264,90.292,49.328,2.925,49.328,57.98,1.838,-0.002,0
74.168,18.521,40.67,133.144,1.341,28.497,229.34,2.212,1.298,0
82.484,55.574,64.801,22.672,3.022,22.672,59.51,1.079,-1.121,1
187.286,99.355,127.496,26.327,3.505,26.327,106.392,2.644,1.414,0
106.941,14.666,73.155,21.019,2.949,21.019,73.537,0.916,1.405,1
112.406,86.574,95.176,0.468,2.384,0.468,103.185,1.278,-1.403,0
89.155,46.557,58.328,31.99,2.654,1.812,90.526,0.793,0.168,0
108.217,77.619,78.421,23.866,2.813,23.866,69.343,2.082,-0.242,0
112.406,78.106,79.061,4.846,2.305,4.846,66.019,1.336,-1.409,0
170.159,5.249,114.855,67.621,2.805,30.137,252.342,1.342,1.143,1
314.772,1.917,250.848,49.704,2.995,49.704,225.114,1.242,0.764,0
112.406,52.707,108.78,5.071,2.624,5.071,105.171,0.43,-1.324,0
100.009,18.541,69.798,63.197,2.004,28.239,250.343,1.49,0.17,1
97.694,4.802,67.249,50.334,2.993,26.224,144.665,2.203,1.337,0
25.211,74.317,23.133,30.417,0.758,7.7,96.328,1.86,-0.964,0
93.327,25.506,69.362,3.746,3.002,3.746,66.603,1.125,-1.402,0
149.22,16.491,105.184,45.138,2.598,45.138,109.209,1.138,-0.563,0
371.453,21.943,232.07,40.961,5.192,88.795,165.422,1.211,-1.383,0
92.307,52.401,69.08,69.239,1.94,1.069,201.062,1.783,-0.521,0
103.948,45.543,62.28,93.059,1.905,4.117,166.136,0.902,1.268,1
39.356,69.384,34.261,99.191,0.79,99.191,114.523,4.661,-0.984,0
91.808,52.535,56.805,36.52,2.51,7.661,98.317,0.986,0.862,1
77.398,40.697,56.902,3.946,2.876,3.946,52.772,1.575,-1.348,0
112.406,71.747,57.611,69.02,1.737,0.182,130.491,1.695,-0.126,0
108.988,55.296,84.02,27.018,2.742,27.018,86.237,0.642,-1.414,1
120.701,73.222,85.778,3.462,3.467,3.462,67.971,2.179,-1.288,0
112.406,64.704,273.271,2.294,4.397,2.294,77.544,0.835,-1.407,0
141.445,67.464,107.374,1.043,3.003,1.043,99.904,1.39,-1.392,1
112.406,67.431,31.825,63.485,0.949,27.731,156.403,1.255,-0.248,0
119.466,72.278,95.469,23.913,2.719,22.204,124.608,0.813,-1.407,0
112.406,79.497,71.146,0.94,2.08,0.94,75.376,1.175,-1.411,0
121.58,95.625,82.936,19.758,3.078,19.758,86.313,2.079,1.401,0
112.406,73.713,108.769,5.299,3.066,5.299,58.826,1.389,-1.356,0
74.799,28.62,59.412,81.867,1.276,4.33,172.776,1.302,-0.282,0
121.093,57.275,95.459,16.246,3.481,16.246,62.686,1.197,-1.389,1
112.406,74.892,25.873,7.316,0.901,7.316,58.208,1.084,-1.383,0
97.89,33.528,75.106,20.558,3.232,20.558,62.888,0.92,-1.414,1
128.254,0.289,73.234,33.416,3.267,3.084,91.311,0.948,1.052,1
65.219,66.808,55.426,100.382,1.016,3.253,217.151,1.774,-0.325,0
207.27,95.1,120.131,0.442,3.35,0.442,98.44,2.052,-1.343,0
131.452,110.228,58.701,52.099,2.819,52.099,62.395,2.114,0.211,0
111.26,31.123,70.642,44.191,2.647,44.191,71.2,0.85,1.413,0
87.74,36.552,54.627,55.157,2.339,4.536,114.606,0.899,1.392,0
147.538,10.52,87.188,94.314,2.127,23.767,170.422,0.92,1.187,1
135.242,48.204,91.025,177.466,1.356,21.998,316.682,1.048,1.293,1
112.406,58.226,54.87,6.031,2.187,6.031,52.382,1.312,-1.414,0
100.863,7.334,73.516,4.342,3.456,4.342,55.428,0.928,1.414,1
112.406,75.971,34.562,27.96,1.154,27.96,62.707,1.737,-1.101,0
125.203,70.592,101.58,83.724,1.847,23.204,204.061,1.81,-0.17,1
76.966,23.638,56.559,3.95,2.925,3.95,56.2,1.195,-1.414,0
112.406,252.995,108.576,26.772,2.978,7.008,183.985,5.582,-1.347,0
112.406,70.451,46.627,2.634,1.638,2.634,54.015,1.065,-1.414,0
107.42,10.712,74.095,33.767,3.199,33.767,66.811,1.481,1.405,1
121.141,62.559,93.663,125.017,1.542,1.502,296.574,1.638,1.131,1
83.632,21.149,53.263,303.851,0.553,27.647,478.818,0.707,1.392,0
144.337,3.435,94.571,30.96,3.063,30.96,95.199,1.334,1.366,1
112.406,85.367,61.363,18.048,2.015,18.048,51.994,1.13,-0.76,0
112.522,24.735,79.478,19.919,3.476,19.919,58.324,1.186,-1.414,1
139.003,8.289,82.251,40.191,3.441,18.813,232.901,1.199,-1.162,0
144.556,91.193,114.188,6.062,2.715,6.062,118.269,1.591,-1.386,1
114.779,1.266,68.595,64.147,2.254,3.613,128.113,0.766,0.958,0
124.875,29.033,87.256,49.22,3.195,49.22,60.904,1.841,1.407,0
112.406,89.839,23.501,3.367,0.674,3.367,71.08,0.691,-1.414,0
108.068,60.425,65.098,40.401,2.504,20.295,130.206,1.899,1.069,1
33.957,72.238,29.809,40.694,0.806,40.694,76.885,1.387,-1.365,0
112.406,85.656,63.716,37.096,1.755,37.096,79.453,0.65,-1.242,0
112.406,76.92,128.366,18.754,3.463,18.754,60.017,1.733,-1.087,0
109.741,38.513,91.253,26.719,2.581,26.719,71.388,0.884,-1.409,1
28.198,44.068,21.635,54.579,0.795,3.781,105.363,1.699,-0.01,0
115.727,3.919,82.067,37.889,2.974,26.568,121.512,1.968,1.25,1
135.58,2.952,94.8,53.851,2.425,11.837,131.546,0.7,0.847,1
79.182,46.693,55.1,48.718,2.089,7.565,99.545,0.888,0.35,1
156.374,13.79,103.806,53.045,2.817,15.633,118.793,0.622,1.364,1
112.406,128.459,164.359,41.322,3.309,5.819,160.229,2.344,-1.409,0
124.299,68.148,103.772,1.906,2.859,44.606,126.644,1.215,-1.405,1
139.589,74.164,85.946,4.25,3.121,4.25,81.898,1.735,-1.378,0
129.941,81.676,122.636,102.635,2.34,2.752,223.738,2.618,-0.118,0
112.406,84.02,66.71,0.928,2.163,0.928,60.442,1.732,-1.358,0
96.273,19.264,67.983,21.839,3.118,21.839,66.811,1.073,1.414,0
60.21,61.416,51.722,33.492,1.774,40.862,149.042,1.377,-1.229,0
72.547,2.901,49.494,22.6,3.118,22.6,49.783,1.263,1.409,0
112.406,90.586,35.307,29.4,1.126,29.4,73.291,2.584,-1.01,0
97.472,28.395,79.731,20.476,2.705,20.476,61.832,0.899,-1.406,0
91.87,8.548,65.626,49.6,2.489,18.336,172.837,2.221,1.292,1
107.086,50.187,84.267,93.727,2.129,44.646,177.992,4.298,1.358,0
144.973,65.741,91.854,29.676,3.035,29.676,89.931,1.598,1.411,0
77.409,7.103,51.192,43.725,2.351,19.734,107.66,1.443,0.495,0
129.051,24.787,83.015,40.118,3.397,8.243,101.75,1.274,1.414,1
115.388,29.755,83.794,2.051,3.029,2.051,82.078,1.104,-1.41,1
99.503,29.589,77.919,193.257,1.176,29.442,458.351,4.369,0.904,0
132.139,80.628,91.259,1.416,2.972,1.416,84.769,1.907,-1.361,0
93.181,3.538,57.64,342.991,0.82,109.868,811.112,4.763,1.047,0
128.228,8.732,80.717,55.194,2.512,6.008,134.062,1.002,1.237,1
112.406,84.77,62.424,43.257,2.63,7.385,99.496,1.337,-1.217,0
112.406,77.107,112.625,4.778,3.204,4.778,58.967,1.696,-1.326,0
112.406,95.677,76.752,1.141,2.662,1.141,85.497,2.389,-1.309,0
112.406,67.965,44.459,2.717,1.659,2.717,54.764,1.192,-1.414,0
122.062,26.818,85.97,17.089,2.587,17.089,86.684,0.775,-1.262,1
116.993,3.317,87.082,156.419,1.44,2.185,347.605,2.357,1.095,1
110.049,16.308,61.011,40.864,3.066,59.8,124.915,0.833,-1.4,0
81.197,56.498,62.485,30.966,2.957,30.966,62.16,1.183,1.407,0
135.743,88.594,70.722,1.585,3.128,1.585,78.876,2.656,-1.365,0
74.782,12.357,45.624,75.638,1.846,23.919,154.634,1.166,1.271,0
473.18,116.693,367.266,32.829,3.783,29.863,228.429,1.014,-1.36,0
192.849,39.564,137.944,19.456,3.187,19.456,128.997,0.862,1.414,0
137.941,99.888,83.891,4.028,2.692,4.028,92.624,2.247,-1.273,0
118.797,13.649,87.77,138.411,2.248,10.173,367.498,4.788,0.675,1
112.406,75.96,74.079,0.65,2.316,0.65,55.511,1.255,-1.408,0
112.406,187.063,88.93,90.432,1.12,1.455,259.463,2.37,-1.38,1
77.962,59.532,70.713,6.908,2.284,6.908,77.674,0.903,-1.409,0
78.649,12.573,30.325,237.817,0.831,0.133,308.893,1.112,0.373,0
112.406,62.359,176.48,3.94,3.586,3.94,81.218,0.94,-1.412,0
90.59,29.867,68.268,27.94,2.493,5.698,85.016,1.407,-1.264,0
94.684,41.184,74.55,0.634,3.001,0.634,65.008,1.252,-1.404,0
169.426,86.343,137.285,112.146,2.73,3.858,285.354,5.185,-0.564,0
111.52,74.413,101.799,3.838,2.837,30.531,152.586,1.128,-1.393,0
112.406,72.448,35.969,2.829,1.468,2.829,52.033,1.599,-1.401,0
130.169,51.21,106.041,67.119,2.236,0.833,152.093,1.552,-0.525,0
95.428,22.255,56.989,163.048,1.038,33.369,379.173,0.838,0.622,0
148.711,17.652,105.742,83.992,2.059,2.797,277.734,0.724,1.354,1
126.448,65.138,97.215,1.408,2.762,1.408,99.676,1.28,-1.401,0
120.89,67.191,74.247,33.873,3.302,1.523,98.482,1.244,-1.414,0
98.707,21.293,70.306,164.309,1.657,31.513,311.234,4.912,0.701,0
236.108,59.508,82.196,76.316,3.152,24.783,123.428,1.078,1.414,1
260.354,58.849,182.739,43.994,4.431,79.832,480.474,1.389,-1.413,0
112.406,76.926,39.895,0.47,1.621,0.47,57.679,1.879,-1.348,0
112.406,107.689,89.394,207.84,2.756,42.903,266.076,1.346,1.401,0
112.406,77.007,53.652,28.496,1.42,28.496,75.46,1.146,-1.272,0
251.083,43.707,88.819,151.995,2.324,57.156,269.722,0.408,1.412,0
135.326,24.952,101.786,63.226,2.103,27.122,151.748,0.485,-0.527,1
116.637,19.647,85.284,154.003,1.282,3.614,343.282,0.688,1.385,1
135.287,3.866,74.84,74.64,2.413,5.119,148.985,0.927,0.883,1
97.968,37.839,61.482,33.221,2.745,33.221,63.158,0.745,1.392,1
112.406,86.978,57.212,21.78,2.008,21.78,68.077,1.509,-1.181,0
127.289,67.022,78.262,185.205,1.336,0.674,339.503,0.907,1.18,1
102.37,60.044,67.921,47.836,2.35,25.273,108.153,2.263,1.228,1
72.294,58.309,54.525,24.072,2.286,60.159,137.209,1.864,-1.409,0
138.017,11.034,71.58,195.5,1.473,3.732,283.539,1.447,1.249,1
101.152,69.784,79.277,41.199,2.414,2.318,125.408,0.675,-1.33,0
68.748,15.201,49.565,39.657,1.943,3.452,99.438,1.149,-0.069,0
112.406,62.422,191.882,59.901,3.955,20.065,112.334,1.884,-1.028,0
122.945,51.975,72.549,79.769,2.245,42.785,144.764,0.74,1.351,0
45.899,69.94,39.737,35.109,1.297,2.769,93.843,1.546,-0.329,0
112.406,100.009,74.153,22.231,1.952,22.231,84.994,2.248,-1.265,0
171.528,73.802,145.507,90.87,3.034,2.073,217.282,2.534,0.007,0
112.406,65.099,127.186,256.047,2.072,38.867,761.335,0.79,0.311,0
127.779,4.643,96.341,96.57,2.093,8.076,178.811,1.96,1.37,1
112.406,76.762,74.455,3.776,2.388,3.776,53.23,1.52,-1.335,0
89.745,45.994,57.101,3.165,3.085,3.165,57.518,1.547,-1.115,0
106.704,23.984,57.799,126.093,1.629,49.392,367.476,0.589,1.393,1
105.6,37.15,72.863,49.299,2.619,56.673,129.427,2.05,1.414,0
112.406,72.484,58.764,76.037,2.94,44.633,179.691,1.546,-1.414,0
43.174,38.95,32.78,30.953,1.379,2.157,81.979,1.231,-0.86,0
244.137,73.332,176.303,41.994,3.002,41.994,176.227,1.229,1.414,0
91.85,11.304,58.568,32.564,2.633,81.571,470.255,1.152,-0.459,0
118.525,63.512,90.53,23.34,3.112,23.34,80.975,2.584,-1.401,0
177.382,44.007,142.502,87.131,2.412,52.516,131.38,1.283,-0.285,0
112.406,70.95,73.702,1.058,2.209,1.058,80.519,1.084,-1.413,0
86.002,0.392,51.153,57.332,2.636,57.332,54.33,1.678,0.978,0
53.311,58.07,40.406,69.131,0.916,78.603,465.999,0.709,-0.234,0
112.406,77.02,73.338,24.308,1.974,24.308,71.377,0.937,-1.173,0
112.406,71.217,37.276,20.8,1.419,20.8,54.098,0.943,-1.173,0
112.406,80.576,16.843,29.219,0.647,19.492,99.418,1.215,-0.758,0
109.907,37.814,59.282,94.693,2.29,4.357,187.856,1.615,1.391,1
123.157,61.704,39.716,249.988,1.047,33.511,394.833,0.778,1.245,1
62.93,59.942,51.217,24.465,2.096,24.465,56.614,0.983,-1.189,0
102.085,10.45,58.77,169.708,1.136,5.927,279.218,0.79,1.249,0
115.41,27.599,75.973,100.326,2.196,33.006,194.727,2.213,1.339,1
149.376,12.936,65.209,134.644,1.855,47.289,198.33,0.49,1.222,1
110.775,31.952,62.591,118.646,1.663,6.384,205.77,0.439,1.414,1
112.406,66.408,41.633,2.327,1.592,2.327,49.285,1.123,-1.412,0
336.178,87.676,269.531,30.642,4.432,0.208,132.954,2.556,-1.407,0
199.079,91.521,177.437,72.575,3.102,34.859,128.85,1.283,-0.239,0
85.727,5.246,61.604,45.29,2.401,23.947,139.765,2.134,1.233,0
217.314,36.76,151.636,49.867,4.025,27.526,134.56,2.434,1.414,0
142.32,47.098,97.809,46.434,2.892,1.923,263.609,0.777,1.393,1
95.126,22.885,57.891,74.912,1.994,6.997,139.652,0.783,1.386,1
158.847,64.13,96.042,98.497,2.417,1.748,232.4,0.553,1.354,1
129.233,29.275,91.938,55.76,3.141,40.97,149.781,2.518,-1.321,0
120.727,43.513,100.011,25.417,2.552,25.417,93.527,1.213,-1.414,1
130.394,0.402,82.627,27.79,3.073,3.146,164.587,0.914,1.036,0
121.729,16.734,73.532,26.892,2.993,44.296,140.396,0.737,1.405,0
112.406,71.382,51.145,4.639,1.923,4.639,62.948,1.332,-1.403,0
91.791,11.229,56.758,153.329,1.278,1.457,244.794,2.049,1.262,0
91.32,77.121,74.608,3.233,2.511,3.233,77.937,1.619,-1.361,0
284.474,75.317,138.496,102.253,2.879,3.417,248.347,0.465,1.412,0
96.642,30.093,68.218,22.983,3.461,12.91,82.418,1.214,1.414,1
74.569,7.709,30.161,240.077,0.821,19.441,357.634,1.512,1.133,0
83.412,45.727,63.228,139.818,1.299,38.462,320.73,4.547,1.293,0
77.597,25.164,59.03,104.32,1.329,38.761,259.791,2.523,0.619,0
79.242,0.561,45.863,241.099,0.944,4.575,363.77,3.942,1.013,0
101.051,7.689,63.571,42.216,3.107,108.568,266.946,1.368,1.371,0
112.406,82.052,42.973,25.89,1.187,25.89,71.489,0.597,-0.736,0
83.65,20.708,48.509,135.307,1.4,40.082,257.282,1.843,1.323,0
128.159,31.382,62.855,238.359,1.074,28.005,377.639,0.423,1.413,1
107.068,22.848,77.806,34.477,3.037,2.196,114.274,2.001,1.414,0
95.687,25.052,67.839,63.054,2.067,4.087,139.907,1.658,1.414,0
158.708,35.258,127.203,17.427,2.777,17.427,129.223,0.915,-1.414,0
124.335,10.925,94.818,45.286,2.32,0.081,139.839,0.963,-0.858,1
107.171,50.972,47.949,101.007,1.839,1.644,174.568,1.64,1.375,1
140.434,5.596,95.239,61.711,2.35,0.972,164.635,1.018,1.157,1
113.666,60.968,91.255,4.141,2.744,48.892,124.843,1.073,-1.413,1
145.444,8.18,103.106,0.751,3.304,0.751,84.999,0.709,-1.386,1
92.648,9.253,66.051,185.62,1.139,26.804,480.81,2.91,1.124,0
161.218,21.898,106.678,1.126,3.087,1.126,91.443,0.551,-1.354,1
83.712,16.708,50.698,54.075,2.459,22.018,121.67,1.291,1.353,1
278.344,97.33,94.988,199.201,2.34,19.805,391.657,2.31,1.364,0
112.406,53.566,55.182,21.502,2.202,21.502,55.514,1.049,-1.34,0
112.553,9.024,57.66,78.387,2.335,30.314,129.958,1.077,1.201,0
423.977,150.695,225.97,2.939,3.762,2.939,150.107,2.232,-1.368,0
141.973,8.165,82.832,4.956,3.093,5.353,164.538,0.525,-1.408,1
102.858,9.311,58.412,57.328,2.896,1.318,175.369,1.321,1.334,1
98.553,12.267,42.323,160.091,1.667,4.964,223.796,1.856,1.162,1
131.633,79.879,88.794,4.718,2.864,4.718,83.007,1.7,-1.346,0
60.496,33.509,29.684,320.052,0.609,21.325,450.96,4.248,1.392,0
80.687,44.986,61.921,1.915,2.455,1.915,65.423,1.036,-1.414,0
179.092,104.675,87.27,26.58,3.005,25.655,116.832,2.399,1.208,0
94.84,51.426,70.41,19.092,2.095,19.904,225.277,0.943,-1.338,0
112.406,149.066,37.829,72.027,0.609,19.569,221.899,2.231,-1.156,0
154.78,40.425,66.19,252.949,1.406,26.347,382.775,3.805,1.297,1
109.526,8.975,51.152,122.156,1.958,7.635,190.542,1.261,1.147,1
90.288,29.769,70.511,21.463,2.676,21.463,59.616,1.27,-1.314,0
182.862,60.399,142.719,23.798,2.514,20.309,192.153,0.954,-1.383,0
118.535,30.45,91.374,9.581,3.207,9.581,62.423,1.105,-1.403,1
112.406,68.342,116.369,44.866,2.926,23.116,135.719,1.089,-1.403,0
89.126,0.002,53.402,183.729,1.183,74.189,349.162,2.515,1.0,0
187.493,91.724,132.964,28.668,3.384,28.668,93.491,1.416,0.719,0
98.773,26.374,60.674,152.776,1.276,15.258,314.966,1.19,1.398,0
115.079,15.575,80.803,83.057,1.954,25.842,156.573,0.87,1.394,1
181.342,70.254,127.006,2.171,3.494,2.171,95.046,1.515,-1.396,0
112.406,70.64,56.231,4.709,2.141,4.709,60.509,1.857,-1.375,0
118.352,34.261,81.29,106.173,2.427,64.057,344.199,3.053,-0.593,0
114.294,55.737,68.315,33.677,3.0,33.677,64.777,2.099,1.407,0
105.322,44.971,74.952,44.941,2.561,27.408,272.157,0.527,-0.996,0
112.406,77.495,105.291,41.996,3.015,2.38,153.762,1.096,-0.684,0
142.839,18.804,97.53,96.107,2.05,0.31,305.357,0.385,1.399,1
112.406,63.096,61.09,47.345,2.854,65.032,217.244,1.252,-1.414,0
114.294,28.317,79.596,45.746,2.683,45.746,86.279,0.495,1.409,1
136.189,67.634,96.411,48.032,2.767,27.738,299.512,0.635,-1.318,1
128.159,23.813,85.375,43.357,3.004,10.194,256.488,1.353,1.407,0
122.082,27.474,72.758,67.506,2.632,31.078,254.559,0.848,1.409,1
67.178,56.469,48.706,22.329,2.699,22.329,49.713,1.211,-1.399,0
296.781,6.637,126.551,150.401,2.565,50.668,241.93,0.564,0.842,0
97.51,44.25,63.792,32.93,2.603,32.93,54.051,1.339,0.673,0
163.417,39.505,113.669,35.058,3.345,24.88,216.122,0.427,-1.413,1
129.01,35.409,98.33,68.754,2.146,6.625,188.666,0.331,-1.38,1
149.831,59.965,111.143,56.792,2.998,1.617,122.398,2.252,0.471,0
121.924,41.871,95.682,61.759,3.059,1.719,171.231,3.423,-1.414,0
112.406,86.538,72.532,59.595,2.947,29.95,141.396,1.127,-1.413,0
112.406,75.841,31.856,2.336,1.229,2.336,50.906,1.334,-1.406,0
124.143,8.217,77.479,31.289,3.148,35.732,118.067,1.055,-1.353,1
105.232,20.601,77.729,49.322,2.534,21.114,110.997,1.916,1.406,1
144.814,57.75,115.617,64.191,2.492,0.557,144.418,1.345,-0.216,0
112.406,80.672,84.039,62.738,2.17,2.046,224.219,0.65,-0.626,0
119.245,3.583,49.59,206.955,1.09,19.591,397.426,0.38,1.072,1
146.743,38.127,82.487,254.783,1.292,3.475,437.239,0.207,1.406,1
128.06,43.622,85.919,1.749,3.332,1.749,72.766,1.317,-1.408,0
129.93,27.9,102.36,1.996,2.988,1.996,102.43,0.948,-1.414,1
126.273,11.202,83.729,112.289,1.719,3.344,215.958,0.839,1.227,1
71.769,103.52,45.114,85.227,1.235,3.521,171.875,2.191,0.069,0
112.406,69.755,66.462,20.819,2.155,20.819,67.233,0.823,-1.356,0
110.148,13.078,69.724,72.181,2.479,79.762,376.672,1.68,1.27,0
120.405,2.593,81.041,59.118,2.121,23.92,142.269,0.463,0.873,1
99.895,88.675,45.852,124.979,1.567,46.916,244.08,1.291,0.83,0
100.612,31.188,78.193,0.689,3.083,0.689,63.519,1.014,-1.414,0
139.622,20.827,81.466,50.528,2.586,22.849,148.713,0.608,1.382,1
155.845,49.568,101.442,32.058,3.574,27.619,112.916,0.797,1.409,1
121.956,10.685,79.673,0.879,3.508,0.879,54.823,0.925,-1.412,1
110.515,57.085,75.15,42.908,2.874,8.017,119.334,2.511,1.411,1
94.4,1.407,66.125,180.752,1.087,9.278,377.407,2.26,0.979,0
101.496,34.206,72.654,36.123,2.533,10.539,103.87,1.351,-1.205,0
104.315,80.911,66.318,2.225,2.688,2.225,70.038,2.491,-1.28,0
112.406,75.658,74.822,0.289,2.227,0.289,68.84,1.122,-1.411,0
112.406,79.153,15.43,31.87,0.499,1.089,93.038,1.164,-0.473,0
112.406,70.44,45.236,2.992,1.835,2.992,58.255,1.54,-1.39,0
226.021,2.193,158.099,32.367,2.962,2.137,176.444,0.666,1.149,0
64.104,4.881,40.85,85.274,1.487,1.82,307.388,1.909,1.125,0
210.168,70.034,174.86,110.987,2.467,82.857,408.262,3.01,-1.176,0
93.17,36.713,71.49,127.895,1.228,1.778,248.49,0.584,0.57,0
85.453,26.635,63.57,1.454,2.813,1.454,63.135,0.881,-1.412,0
112.475,68.505,81.572,51.448,2.706,38.464,418.74,0.533,-1.41,1
95.041,73.558,78.809,50.88,2.182,50.88,86.255,3.306,-0.829,0
78.288,39.549,60.824,2.033,2.354,2.033,66.33,0.66,-1.394,0
112.406,79.594,52.021,1.732,1.883,1.732,55.483,1.672,-1.374,0
134.624,20.841,88.446,110.544,1.968,0.625,223.608,0.322,1.411,1
174.861,75.543,147.5,3.67,3.785,3.67,69.796,2.08,-1.36,0
112.406,122.144,170.596,24.818,3.206,26.425,123.004,2.263,-0.547,0
81.864,33.39,56.333,70.216,1.772,1.551,143.456,0.814,1.343,0
112.406,55.84,81.355,84.529,1.56,0.782,193.098,0.697,-0.273,1
96.228,38.45,69.479,26.075,2.63,32.894,163.112,1.18,-1.372,1
104.893,49.28,71.237,0.56,3.165,0.56,68.861,1.556,-1.384,0
52.79,109.944,50.426,67.493,0.927,26.609,153.289,1.657,-0.397,0
113.112,6.127,57.894,70.27,3.211,7.449,116.294,1.425,1.356,1
112.406,95.068,168.861,102.353,3.439,25.007,303.661,0.749,1.414,0
75.163,38.727,50.78,24.712,2.593,21.328,98.155,1.013,1.139,0
112.406,65.336,58.925,0.926,1.939,0.926,69.389,0.899,-1.411,0
72.854,12.363,45.07,35.564,2.498,2.606,84.92,1.2,-0.501,0
84.598,22.668,49.232,253.279,0.72,186.685,578.358,0.346,1.193,0
100.183,21.389,69.329,30.704,2.75,0.139,161.808,1.064,1.407,1
112.406,95.811,30.468,2.73,1.031,2.73,63.804,1.73,-1.343,0
126.151,31.691,85.529,17.398,3.299,44.858,172.942,1.581,1.41,0
140.896,125.64,128.058,81.117,1.657,20.202,264.113,1.407,-1.377,0
102.299,46.957,75.053,42.63,2.491,1.861,183.749,0.511,-1.265,0
112.406,66.069,51.734,46.166,1.36,36.932,114.555,0.702,-0.641,0
86.989,94.208,73.609,57.977,1.352,5.669,210.911,1.322,-1.406,0
48.204,56.051,40.535,24.189,1.345,24.189,65.06,0.983,-1.411,0
134.893,18.129,76.772,74.46,2.263,48.564,118.353,0.46,1.36,1
124.295,70.359,88.425,60.162,2.404,15.885,138.166,2.452,0.596,1
111.195,13.08,80.672,1.108,3.096,1.108,78.398,0.932,-1.413,0
128.753,60.957,83.318,100.403,1.848,1.781,202.493,1.22,1.283,1
107.585,50.872,84.61,6.549,2.566,6.549,88.221,0.999,-1.412,0
106.487,71.791,77.449,67.424,2.097,8.739,251.072,2.868,0.987,1
139.225,46.324,108.192,30.517,3.193,4.633,117.014,1.867,-1.411,1
104.753,15.08,80.222,29.945,2.415,29.945,88.421,0.611,-1.225,1
144.959,14.633,93.782,4.991,2.991,4.991,96.733,0.518,-1.365,1
120.766,89.751,57.143,42.551,2.633,0.855,102.938,1.945,0.696,0
66.901,44.655,53.104,0.939,2.39,0.939,57.114,1.181,-1.409,0
115.316,23.111,88.443,114.385,1.384,4.406,257.923,0.64,0.255,1
120.662,65.312,85.698,6.615,2.821,6.615,88.122,1.443,-1.327,0
105.34,51.213,80.641,7.657,2.932,7.657,73.785,1.143,-1.395,0
90.747,18.22,64.738,51.996,2.305,7.711,108.57,1.502,1.41,0
137.124,33.659,93.25,2.377,3.162,2.377,88.885,1.125,-1.414,1
93.44,0.644,52.048,180.278,1.037,24.272,325.397,0.485,1.081,0
108.818,27.652,74.859,104.469,1.996,21.4,187.018,2.427,1.342,1
99.325,46.963,69.711,37.483,2.667,3.063,157.457,0.923,1.383,1
97.352,38.541,67.651,2.786,2.954,2.786,68.433,1.31,-1.378,1
115.407,20.837,85.84,7.186,3.273,7.186,61.351,0.806,-1.414,1
146.438,14.987,104.756,34.653,3.24,34.653,69.086,1.204,1.384,0
120.076,75.573,87.792,63.277,3.32,63.277,63.581,1.46,-1.414,0
112.406,86.719,64.488,73.714,2.619,65.634,118.953,0.714,-1.247,0
120.135,43.088,75.33,114.057,1.678,4.701,263.869,0.958,1.4,1
106.238,36.858,59.878,111.51,1.8,3.825,252.292,0.634,1.251,1
112.406,113.85,72.692,0.582,2.084,0.582,90.575,2.199,-1.323,0
114.209,39.498,77.416,43.524,3.115,2.5,120.319,1.088,-1.414,0
115.325,12.561,65.942,66.09,2.7,117.715,118.707,1.374,1.293,0
